track_id,track_name,track_artist,track_album_name,energy,tempo,danceability,loudness,liveness,valence,speechiness,track_popularity,instrumentalness,duration_ms,acousticness
4q05KbxYZ5JdkmrletgPjF,Whistle (feat. Calum Scott),"Jax Jones, Calum Scott",Whistle (feat. Calum Scott),0.897,124.025,0.689,-4.487,0.0676,0.582,0.034,69,4.6e-06,181957,0.145
5Nwh8kghoqebxmco5ZWbDt,Born To Love Ya,"Gabry Ponte, Sean Paul, NATTI NATASHA",Born To Love Ya,0.863,130.02,0.652,-4.853,0.6,0.805,0.0523,69,0.0,155077,0.0921
4r6c2ClnuYLwNv4lEM7XlW,Love Is The Only Thing,Lost Frequencies,Love Is The Only Thing,0.688,127.938,0.608,-8.597,0.08,0.214,0.0499,68,0.00736,171094,0.0554
03xIKiQXopptD4Sv8ijvcG,2 Times,"Dimitri Vegas, Steve Aoki, Ann Lee, Sound Of Legend",2 Times,0.951,74.973,0.772,-3.375,0.036,0.4,0.271,68,0.000738,152000,0.0634
0sftzYE0YgPHXrvJyUyGjB,Deep In Your Love,"Alok, Bebe Rexha",Deep In Your Love,0.88,130.085,0.588,-5.15,0.0667,0.523,0.0354,68,6.89e-05,144649,0.0243
1TcF5F10EN17vraisG1gQv,Happier (feat. Clementine Douglas),"The Blessed Madonna, Clementine Douglas",Happier (feat. Clementine Douglas),0.831,126.056,0.785,-3.681,0.086,0.673,0.0444,68,0.0105,170359,0.0038
1NpIUD4KqHaMT91kw0YV40,Honey Boy (feat. Nile Rodgers & Shenseea),"Purple Disco Machine, Benjamin Ingrosso, Nile Rodgers, Shenseea",Honey Boy (feat. Nile Rodgers & Shenseea),0.8,119.984,0.724,-5.468,0.0823,0.925,0.0541,68,9.38e-05,227283,0.0103
3MEYFivt6bilQ9q9mFWZ4g,Alone,Marshmello,Alone,0.953,141.99,0.631,-3.739,0.108,0.422,0.0343,68,0.0155,273803,0.0241
5hrxAFrYbNTLjAYSrmbpgr,El Listón De Tu Pelo,Los Ángeles Azules,Una Lluvia De Rosas,0.432,81.109,0.695,-8.195,0.296,0.765,0.0479,71,0.0,216107,0.312
1Y372uxsCkKqNclj2ercap,17 Años,Los Ángeles Azules,Una Lluvia De Rosas,0.483,90.941,0.738,-9.097,0.086,0.774,0.0526,68,0.0,181307,0.467
1xKP7GVLY33i5jmx1bB1Kk,Piensa En Mí,Grupo Mojado,Sueño Y Realidad,0.538,80.096,0.72,-8.874,0.0654,0.805,0.0455,73,0.0,177040,0.348
0JGTfiC4Z41GEEpMYLbWwO,Gata Only (Remix),"FloyyMenor, Ozuna, Anitta",Gata Only (Remix),0.681,99.998,0.725,-5.277,0.107,0.762,0.0376,73,0.0,230526,0.318
42wdz3j7gstgUuhoFLCXqd,PELIGROSA,FloyyMenor,EL COMIENZO,0.519,100.025,0.763,-7.426,0.0816,0.804,0.0636,83,6.42e-06,134930,0.22
0LZy30mVmxqUpdQmaXKXBd,ADIVINO,"Myke Towers, Bad Bunny",ADIVINO,0.854,117.994,0.786,-2.4,0.106,0.522,0.0741,77,2.39e-05,278644,0.169
0QRHOAeU8JRaVVn3UoZBih,REINA,"Mora, SAIKO",ESTRELLA,0.578,167.985,0.724,-7.117,0.0943,0.757,0.0819,71,1.06e-06,211879,0.632
4qSEvFGCpde73gqIuq3sho,HIBIKI,"Bad Bunny, Mora",nadie sabe lo que va a pasar mañana,0.645,119.935,0.801,-5.605,0.118,0.528,0.0706,70,0.0,208000,0.604
4MjDJD8cW7iVeWInc2Bdyj,MONACO,Bad Bunny,nadie sabe lo que va a pasar mañana,0.621,139.056,0.787,-5.009,0.58,0.13,0.068,77,0.000402,267194,0.15
3nNmRE0DxHC6ZaKkrpUumS,FINA,"Bad Bunny, Young Miko",nadie sabe lo que va a pasar mañana,0.724,94.601,0.847,-5.41,0.118,0.396,0.298,73,1.11e-06,216328,0.0869
2kz1YOhJiNubjigR1gB1VX,DILUVIO,Rauw Alejandro,PLAYA SATURNO,0.795,94.969,0.845,-3.502,0.224,0.681,0.0681,81,1.78e-05,197053,0.343
5RqSsdzTNPX1uzkmlHCFvK,QLONA,"KAROL G, Peso Pluma",MAÑANA SERÁ BONITO (BICHOTA SEASON),0.738,169.918,0.841,-7.455,0.0892,0.484,0.307,83,0.0,172798,0.52
7ro0hRteUMfnOioTFI5TG1,WHERE SHE GOES,Bad Bunny,WHERE SHE GOES,0.8,143.978,0.652,-4.019,0.112,0.234,0.0614,74,0.629,231704,0.143
0PB0O24JqAuNdOAFVJljMS,Coco Chanel,"Eladio Carrion, Bad Bunny",3MEN2 KBRN,0.706,140.017,0.863,-5.555,0.0786,0.686,0.103,73,4.43e-05,208125,0.143
5MxFWjuqQIsbNWbMdMdbli,La Jumpa,"Arcángel, Bad Bunny",La Jumpa,0.703,123.06,0.713,-5.769,0.321,0.576,0.194,69,0.0,255693,0.298
6Sq7ltF9Qa7SNFBsV5Cogx,Me Porto Bonito,"Bad Bunny, Chencho Corleone",Un Verano Sin Ti,0.712,92.005,0.911,-5.105,0.0933,0.425,0.0817,81,2.68e-05,178567,0.0901
5Eax0qFko2dh7Rl2lYs3bx,Efecto,Bad Bunny,Un Verano Sin Ti,0.475,98.047,0.801,-8.797,0.0639,0.234,0.0516,79,1.73e-05,213061,0.141
1IHWl5LamUGEuP4ozKQSXZ,Tití Me Preguntó,Bad Bunny,Un Verano Sin Ti,0.715,106.672,0.65,-5.198,0.126,0.187,0.253,79,0.000291,243717,0.0993
41oY4WCTj5kccfesTVFnvN,Tarot,"Bad Bunny, JHAYCO",Un Verano Sin Ti,0.684,114.011,0.795,-3.971,0.658,0.419,0.0419,76,0.0,237895,0.0225
1797zYiX4cKosMH836X9Gt,La Corriente,"Bad Bunny, Tony Dize",Un Verano Sin Ti,0.786,196.12,0.663,-3.51,0.219,0.579,0.195,73,0.0,198367,0.229
2hLXUbsOU9cDb9RFva9FYr,MEMORIAS,"Mora, JHAYCO",MICRODOSIS,0.707,127.963,0.771,-6.404,0.0745,0.317,0.055,73,0.0,228750,0.389
5YJ4BVvTFmVCxUyhKejHfR,Pa' Que Retozen,Tego Calderón,El Abayarde,0.856,91.995,0.815,-3.825,0.244,0.872,0.122,78,8.34e-05,151667,0.4
2vmfvSoZBFAt9hhRoEByLi,Volví,"Aventura, Bad Bunny",Volví,0.86,175.896,0.725,-3.726,0.0674,0.791,0.182,74,0.000284,230125,0.422
0G2zPzWqVjR68iNPmx2TBe,Volando - Remix,"Mora, Bad Bunny, Sech",Volando (Remix),0.688,153.979,0.659,-4.649,0.113,0.632,0.0673,73,0.0,273474,0.207
2JPLbjOn0wPCngEot2STUS,Yonaguni,Bad Bunny,Yonaguni,0.648,179.951,0.644,-4.601,0.135,0.44,0.118,75,0.0,206710,0.276
5RubKOuDoPn5Kj5TLVxSxY,TE MUDASTE,Bad Bunny,EL ÚLTIMO TOUR DEL MUNDO,0.637,92.025,0.811,-4.835,0.118,0.471,0.0591,72,0.000572,130014,0.234
2XIc1pqjXV3Cr2BQUGNBck,LA NOCHE DE ANOCHE,"Bad Bunny, ROSALÍA",EL ÚLTIMO TOUR DEL MUNDO,0.618,81.993,0.856,-4.892,0.0866,0.391,0.286,74,0.0,203201,0.0303
7BlBVFwvbWvcwNcUarQmjk,"Yo x Ti, Tu x Mi","ROSALÍA, Ozuna","Yo x Ti, Tu x Mi",0.759,91.952,0.78,-3.292,0.143,0.579,0.225,69,0.000868,201040,0.462
4MzXwWMhyBbmu6hOcLVD49,DÁKITI,"Bad Bunny, JHAYCO",EL ÚLTIMO TOUR DEL MUNDO,0.573,109.928,0.731,-10.059,0.113,0.145,0.0544,75,5.22e-05,205090,0.401
06s3QtMJVXw1AJX3UfvZG1,Hasta Que Dios Diga,"Anuel AA, Bad Bunny",Emmanuel,0.765,174.021,0.691,-4.727,0.203,0.855,0.111,74,3.29e-06,246000,0.464
2DEZmgHKAvm41k4J3R2E9Y,Safaera,"Bad Bunny, Jowell & Randy, Ñengo Flow",YHLQMDLG,0.829,96.172,0.607,-4.074,0.107,0.685,0.379,72,0.0,295177,0.0103
6NfrH0ANGmgBXyxgV2PeXt,La Difícil,Bad Bunny,YHLQMDLG,0.848,179.87,0.685,-4.561,0.0783,0.761,0.0858,70,7.14e-06,163084,0.0861
4r9jkMEnArtWGH2rL2FZl0,A Tu Merced,Bad Bunny,YHLQMDLG,0.791,92.023,0.86,-4.784,0.106,0.887,0.0568,73,0.000106,175918,0.169
41wtwzCZkXwpnakmwJ239F,Si Veo a Tu Mamá,Bad Bunny,YHLQMDLG,0.603,129.928,0.9,-5.313,0.134,0.824,0.0646,74,4.81e-06,170972,0.402
5kqNIqFjijuzvVLhuY9B8j,La Zona,Bad Bunny,YHLQMDLG,0.801,93.992,0.762,-3.661,0.254,0.81,0.0409,68,7.04e-05,136893,0.2
0SqqAgdovOE24BzxIClpjw,Yo Perreo Sola,Bad Bunny,YHLQMDLG,0.758,97.014,0.86,-5.16,0.344,0.453,0.0695,69,6.54e-05,172127,0.021
6mAN61JH0dzyZpWslS11jy,Fantasias,"Rauw Alejandro, Farruko",Fantasias,0.703,94.004,0.879,-4.219,0.0569,0.788,0.0701,71,0.0,199711,0.143
7q3NthaBqFI6s0WnAlnIvq,Velitas,"Darell, Brytiago",Velitas,0.596,165.951,0.819,-7.009,0.138,0.622,0.318,70,1.19e-06,225542,0.225
0fea68AdmYNygeTGI4RC18,LA CANCIÓN,"J Balvin, Bad Bunny",OASIS,0.646,176.088,0.756,-5.795,0.108,0.429,0.319,82,1.81e-05,242573,0.152
25ZAibhr3bdlMCLmubZDVt,QUE PRETENDES,"J Balvin, Bad Bunny",OASIS,0.791,92.603,0.639,-4.443,0.362,0.933,0.254,75,0.0,222347,0.0275
2TH65lNHgvLxCKXM3apjxI,Callaita,"Bad Bunny, Tainy",Callaita,0.624,176.169,0.61,-4.773,0.243,0.244,0.309,72,2.12e-06,250534,0.6
2qG5sZ7Si6sdK74qLxedYM,Con Altura,"ROSALÍA, J Balvin, El Guincho",Con Altura,0.689,97.963,0.882,-4.027,0.0501,0.746,0.124,69,0.00325,161627,0.39
4lzxJ4jCuFDXXGkE1LmpKR,Verte Ir,"DJ Luian, Mambo Kingz, Anuel AA, Nicky Jam, Darell, Brytiago",Verte Ir,0.647,95.982,0.857,-4.152,0.0842,0.553,0.0984,69,1.2e-06,267500,0.391
2AY1UAimvTqjJC8vDJsOyy,Mayores,"Becky G, Bad Bunny",MALA SANTA,0.836,96.993,0.746,-4.336,0.116,0.874,0.0445,70,0.00291,203187,0.145
5jzEwSyyymBlf1fa1o39T2,512,"Mora, JHAYCO",Primer Dia de Clases,0.673,87.961,0.818,-7.542,0.172,0.695,0.148,74,0.0,193636,0.348
6Ges5C2IE738iJh4HyQizQ,Ay Vamos,J Balvin,La Familia B Sides,0.711,173.916,0.718,-5.746,0.1,0.92,0.11,72,5.52e-05,226413,0.157
6DUdDIRgLqCGq1DwkNWQTN,Borro Cassette,Maluma,"Pretty Boy, Dirty Boy",0.701,175.95,0.73,-5.885,0.151,0.785,0.106,82,0.0,207307,0.132
3uvypVUsiIr1B0BccIcsEh,6 AM,"J Balvin, Farruko",La Familia,0.746,175.965,0.746,-5.046,0.274,0.733,0.102,69,0.0,243227,0.152
5hcisvFMidkMJlElTO9Qmw,Sensualidad,"Bad Bunny, Prince Royce, J Balvin, Mambo Kingz, DJ Luian",Sensualidad,0.681,140.006,0.807,-6.268,0.0962,0.676,0.0983,69,0.0,297485,0.423
0GmiGIxXDNrePrHBpijYDp,Sigue Bailandome,"Yannc, Darkiel, Eladio Carrion, Brray, Myke Towers",Sigue Bailandome,0.69,106.034,0.799,-7.252,0.143,0.682,0.1,70,0.001,352442,0.282
5qFeMRz4TvetPmzjre9Dq7,No Es Justo,"J Balvin, Zion & Lennox",Vibras,0.812,87.864,0.683,-4.493,0.0872,0.724,0.0711,69,0.000404,250840,0.161
5J7teKIJGtqVypgYI6sqXj,Una Vez,"Bad Bunny, Mora",YHLQMDLG,0.598,83.836,0.55,-5.402,0.0955,0.543,0.0831,74,2.58e-06,232496,0.132
5y7DaS3jAc9eZzcSOoUIwU,Una Locura,"Ozuna, J Balvin, Chencho Corleone",ENOC,0.761,168.022,0.714,-4.596,0.241,0.906,0.0427,69,0.00035,230693,0.139
1xK1Gg9SxG8fy2Ya373oqb,Bandido,"Myke Towers, Juhn",Bandido,0.617,168.021,0.713,-4.637,0.0962,0.682,0.0887,70,0.0,232853,0.122
7hynhxDoDpgMIV12JuVtNa,UN PESO,"J Balvin, Bad Bunny, Marciano Cantero",OASIS,0.675,79.31,0.627,-7.125,0.0784,0.961,0.212,75,0.0,277107,0.125
2FSGUA0gFgGeQdprjtGM2M,EL MAKINON,"KAROL G, Mariah Angeliq",KG0516,0.706,88.863,0.635,-3.224,0.108,0.443,0.125,70,0.0,209160,0.256
5fwSHlTEWpluwOM0Sxnh5k,Pepas,Farruko,Pepas,0.766,130.001,0.762,-3.955,0.128,0.442,0.0343,76,6.98e-05,287120,0.00776
2KcNrONbZ0hvBPjvrDO2tx,ALMAS GEMELAS,Myke Towers,ALMAS GEMELAS,0.745,94.979,0.793,-4.579,0.293,0.716,0.0571,69,0.000189,235411,0.182
4j4w4CXm6BSr0s25wAWrrX,Bichiyal,"Bad Bunny, Yaviah",YHLQMDLG,0.766,93.956,0.737,-4.242,0.114,0.662,0.0458,70,6.63e-06,196500,0.31
4gzsuuZypVbxs0Af1LSZyB,Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),"Tainy, Bad Bunny, Julieta Venegas",Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),0.703,169.888,0.639,-6.33,0.0865,0.138,0.0794,70,1.78e-06,207301,0.0889
1ri9ZUkBJVFUdgwzCnfcYs,MAMIII,"Becky G, KAROL G",MAMIII,0.7,93.991,0.843,-3.563,0.14,0.899,0.0803,69,0.0,226088,0.0934
6ZOcbKub95XSDESsKKuH41,Desesperados,"Rauw Alejandro, Chencho Corleone",Desesperados,0.694,90.02,0.869,-3.35,0.0878,0.511,0.0783,68,0.00125,224997,0.356
2rurDawMfoKP4uHyb2kJBt,Te Felicito,"Shakira, Rauw Alejandro",Te Felicito,0.636,174.14,0.695,-4.654,0.081,0.575,0.317,70,0.0,172235,0.234
1dm6z1fWB0cErMszU25dy2,Después de la Playa,Bad Bunny,Un Verano Sin Ti,0.903,78.293,0.564,-3.221,0.175,0.607,0.307,71,0.0,230400,0.356
6Xom58OOXk2SoU711L2IXO,Moscow Mule,Bad Bunny,Un Verano Sin Ti,0.674,99.968,0.804,-5.453,0.115,0.292,0.0333,79,1.18e-06,245940,0.294
0wihfILRNOwE2156Shezc8,Agosto,Bad Bunny,Un Verano Sin Ti,0.584,115.018,0.849,-8.195,0.492,0.724,0.115,71,6.18e-06,139041,0.0929
17I27VXKtqXJHL6ReaG0eS,Hola - Remix,"Dalex, Lenny Tavárez, Chencho Corleone, Juhn, Dímelo Flow",Yo Te Quiero Pa Mi,0.673,181.891,0.655,-5.98,0.0753,0.342,0.308,70,0.0,249520,0.473
1ga4PztXOIw1yBbdUt2X8v,GATÚBELA,"KAROL G, Maldy",GATÚBELA,0.858,92.523,0.627,-2.824,0.21,0.342,0.386,68,0.0,209160,0.263
7k3qWn8D43a5ISa3x8lJux,¿Qué Nos Pasó?,Anuel AA,¿Qué Nos Pasó?,0.694,95.0,0.703,-4.808,0.12,0.298,0.0607,71,5.8e-06,245739,0.436
1lV3QHHMAQt0Kc1ioZq2MP,Sexo Virtual,Rauw Alejandro,VICE VERSA,0.739,179.879,0.704,-3.286,0.0856,0.425,0.112,70,1.93e-05,208292,0.328
2BEcap3xJtmiPaHKyfQi4e,Nostálgico,"Rvssian, Rauw Alejandro, Chris Brown",Nostálgico,0.846,98.026,0.734,-3.425,0.235,0.604,0.0489,70,1.74e-06,209884,0.166
2UW7JaomAMuX9pZrjVpHAU,La Bebe - Remix,"Yng Lvcas, Peso Pluma",La Bebe (Remix),0.479,169.922,0.812,-5.678,0.0756,0.559,0.333,79,1.21e-06,234353,0.213
2hn2zOA2XFlv6DSmesylrL,QUEMA,"Ryan Castro, Peso Pluma, SOG",QUEMA,0.892,97.008,0.791,-2.58,0.0609,0.916,0.0521,74,0.000355,150619,0.0509
7ABLbnD53cQK00mhcaOUVG,LALA,Myke Towers,LA VIDA ES UNA,0.737,91.986,0.708,-4.045,0.0955,0.607,0.0436,82,0.00162,197920,0.0739
3cDyocF0Ibdfs1SFQk5cLZ,Lollipop,Darell,EVERYBODY GO TO THE DISCOTEK,0.711,102.984,0.822,-4.943,0.083,0.934,0.0668,71,1.46e-05,199947,0.179
3j5zNcb0aSk7dx3W3mAKzw,Pa Ti Estoy,"Ozuna, Anuel AA, Chris Jedi",Cosmo,0.812,162.087,0.785,-3.174,0.107,0.903,0.0644,72,0.0,206103,0.147
6k5wiT5l9DK8iZmhvEvoqo,Corazón Roto - Remix,"Brray, JHAYCO, Ryan Castro",Corazón Roto (Remix),0.794,92.998,0.843,-4.686,0.25,0.796,0.0426,69,1.22e-06,275040,0.226
74j34STf8L6uADnTN69ohv,El Efecto - Remix,"Rauw Alejandro, Chencho Corleone, KEVVO, Bryant Myers, Lyanno, Dalex",El Efecto (Remix),0.769,167.969,0.771,-3.504,0.345,0.931,0.0694,68,1.57e-05,289899,0.18
05WVKTdZhlIMX4qqMLuo0f,BELLAKEO,"Peso Pluma, Anitta",BELLAKEO,0.88,180.011,0.72,-2.834,0.153,0.463,0.101,75,0.06,197333,0.0562
6K5BsR04ijf3FHNzjbaagD,Si Se Da - Remix,"Myke Towers, Farruko, Arcángel, Sech, Zion",Si Se da Remix,0.672,93.999,0.817,-5.612,0.13,0.774,0.299,72,0.0,332240,0.441
7DOh0tBGnyMt6C5OO7o8Yq,Nada,"Cazzu, Lyanno, Rauw Alejandro, Dalex",Error 93,0.543,98.992,0.898,-8.317,0.338,0.359,0.121,71,0.000623,305114,0.343
5bi0gh89wRuH2OgjdAKFsb,Santa,"Rvssian, Rauw Alejandro, Ayra Starr",Santa,0.709,99.993,0.725,-5.017,0.114,0.648,0.129,79,0.000189,193039,0.321
1S3SAFqLBWk3HaR5UyXp43,Guay,"Ozuna, Bad Gyal",Guay,0.766,96.037,0.88,-2.906,0.382,0.594,0.0505,69,1.79e-05,210788,0.0881
4PEfJZpVjdclfzZ9XO8uDw,HASTA ABAJO,"KEVIN ROLDAN, Bryant Myers, Lyanno",KrING,0.671,169.727,0.714,-5.119,0.325,0.641,0.362,69,0.0,229827,0.292
43PiEypaceH339CSNiggyj,BBY BOO - REMIX,"iZaak, JHAYCO, Anuel AA",BBY BOO (REMIX),0.617,173.97,0.703,-5.696,0.433,0.486,0.151,75,6.11e-06,275862,0.215
5Uptvz6j1sjDKxidAcnH2L,SI NO ES CONTIGO,Cris Mj,SI NO ES CONTIGO,0.626,100.02,0.763,-5.637,0.205,0.78,0.0433,85,0.225,156171,0.0859
6XjDF6nds4DE2BBbagZol6,Gata Only,"FloyyMenor, Cris Mj",Gata Only,0.499,99.986,0.791,-8.472,0.0899,0.669,0.0509,87,2.41e-05,222000,0.446
2TJKY0WSFufZOzbRNgl6zE,ELOVRGA,"Alex Favela, Grupo Marca Registrada, Joaquin Medina",ELOVRGA,0.476,129.992,0.793,-10.515,0.115,0.578,0.0406,75,0.0,194769,0.132
34ZngZgo8xicbt1EE8Ob8Z,Porno,"Rich Music LTD, Sech, Dalex, Justin Quiles, Lenny Tavárez, Feid",The Academy,0.71,92.009,0.535,-2.978,0.141,0.523,0.324,70,0.0,212653,0.428
22jhscHs2DoVqKG5vKJytQ,Que Se Cuide,"Luis R Conriquez, Joel De La P, Chimbala",Que Se Cuide,0.779,128.028,0.937,-3.539,0.0408,0.95,0.329,71,6.85e-05,155625,0.22
1cZHUhGz7xJ8c4szDipipd,Mejores Jordans,"Victor Mendivil, Oscar Maydon",Mejores Jordans,0.583,115.221,0.669,-8.949,0.1,0.271,0.269,83,2.54e-06,234716,0.603
0ZS96pPRLyGUViVi5PWCAR,APAGA EL CEL,"FloyyMenor, Lewis Somes",EL COMIENZO,0.496,100.025,0.696,-7.532,0.0626,0.476,0.0365,76,0.000397,184806,0.273
7bywjHOc0wSjGGbj04XbVi,LUNA,"Feid, ATL Jacob",FERXXOCALIPSIS,0.86,100.019,0.774,-2.888,0.116,0.446,0.13,88,0.0,196800,0.131
27bcRgu0wnDteieWlLCxc8,TU TA RICA,"FloyyMenor, Lewis Somes",EL COMIENZO,0.507,99.994,0.755,-6.76,0.18,0.606,0.0684,76,1.82e-05,124806,0.293
3Hb9kUdm4yf839Fle4RIdT,Parado no Bailão,"MC L da Vinte, MC Gury",Parado no Bailão,0.599,86.533,0.828,-1.624,0.0775,0.478,0.149,73,0.0,171692,0.381
7snnTlaWaN39nfN1PhUaT8,Se Voce Nao Quer Passa a Vez,"Mc Delux, DJ Guih Da ZO",Se Voce Nao Quer Passa a Vez,0.827,129.949,0.956,1.295,0.423,0.614,0.222,70,0.000259,133846,0.136
6yVjjQA31SLM1kc4j5jPwF,BRAZILIAN DANÇA PHONK,"6YNTHMANE, RXDXVIL",BRAZILIAN DANÇA PHONK,0.99,126.015,0.748,-2.39,0.267,0.386,0.151,72,0.132,118194,0.303
64CovjRwInpOJW4PiGMprY,Faz um Vuk Vuk (Teto Espelhado),"MC Kevin o Chris, Dj Nk Da Serra, Mc Magrinho",Faz um Vuk Vuk (Teto Espelhado),0.413,130.078,0.92,-7.901,0.133,0.679,0.0752,72,0.0514,138462,0.504
448158cOtdLyR59DJnzpON,Te Maceto Depois Do Baile,"DJ Zigão, DJ Lafon Do Md, Mc Rodrigo do CN, Mc Rf",Te Maceto Depois Do Baile,0.789,130.053,0.89,-1.826,0.192,0.758,0.428,69,0.0,199615,0.147
6RjSXi9cPGroetXeNsWFGL,MTG QUEM NÃO QUER SOU EU,"DJ TOPO, Seu Jorge, Mc Leozin, MC G15",MTG QUEM NÃO QUER SOU EU,0.427,80.492,0.492,-6.37,0.53,0.443,0.372,77,0.00482,123692,0.364
6hZGsChumRhWG24OEh698c,Ela Joga na Hora,"Mc Pogba, DJ Guih Da ZO",Ela Joga na Hora,0.669,130.05,0.949,-3.922,0.169,0.843,0.222,78,0.000592,132923,0.36
7IFsTX5H1sWcEl8joV0IdD,THE BOX MEDLEY FUNK 2,"THE BOX, Mc Brinquedo, MC Cebezinho, MC Tuto, Mc Laranjinha, DJ Oreia",THE BOX MEDLEY FUNK 2,0.687,117.008,0.778,-8.568,0.356,0.839,0.105,78,0.0105,266667,0.578
5pvVt1ak0vsGRE0Hl4kudu,Louca Encubada,"Dj Samir, Rodricci, Launch13",Louca Encubada,0.955,130.068,0.679,-3.715,0.125,0.713,0.0437,71,0.235,119221,0.000737
6zdL0aLZs6g61SPGrlMvrM,DANÇA PRA ME PROVOCAR,"DJ JOÃO PEREIRA, MC Koringa",DANÇA PRA ME PROVOCAR,0.582,84.917,0.615,-0.93,0.0791,0.892,0.364,68,6.55e-05,157216,0.269
0fABszUFNbNq9IW503Gj8v,Tá OK,"DENNIS, MC Kevin o Chris",Tá OK,0.96,130.118,0.863,-1.458,0.0853,0.586,0.0492,71,0.00526,92093,0.497
1Xvs6IKi0O1PWYzzIwxR2Q,WHINE IN BRAZIL FUNK,Ichiss,WHINE IN BRAZIL FUNK,0.907,117.054,0.863,-5.077,0.182,0.304,0.295,72,0.000813,107971,0.0683
24R0oyjvhV4HIFFvoK3XkP,TUMBÁTUM,"Tropa do Bruxo, SMU, Dj Vitin do Pc, MC JF, MC NAHARA",Baile do Bruxo (DELUXE),0.59,86.429,0.711,-5.967,0.0798,0.702,0.271,70,1.83e-06,121384,0.26
38d47UiHhyu4wdbPYz0ZUB,Onlar Anlamaz Halden,Semicenk,Geçiyor Zaman,0.327,90.025,0.707,-17.176,0.155,0.181,0.0687,75,0.0148,176000,0.185
3ma4Ef3Bnl3UBOV4ShiMLX,Geçiyor Zaman,Semicenk,Geçiyor Zaman,0.729,98.022,0.629,-5.235,0.253,0.427,0.0379,75,7.75e-05,154286,0.431
2crO2eSwgjOoAanagD2sFc,Kader Sağ Olsun,Semicenk,Geçiyor Zaman,0.656,120.001,0.685,-8.028,0.318,0.556,0.0411,70,0.0,172000,0.702
2CZzw0He9fzyi2FkBkn4Bk,Küle Dönmüşsün,"Semicenk, Doğu Swag",Küle Dönmüşsün,0.606,95.056,0.831,-4.84,0.0973,0.883,0.0626,72,1.04e-06,146526,0.684
28Aau4tlztDlgKJQXrWhZR,Önümüz Yaz,Simge,Önümüz Yaz,0.914,108.02,0.726,-4.226,0.54,0.839,0.0802,74,0.0,181518,0.0758
30kd9r9pbMn6bs6CKyFOCu,Kafamın İçi,"Ebru Yaşar, Siyam, Zeyd",Yine Çalıyor,0.724,78.753,0.536,-6.84,0.116,0.587,0.152,68,0.0,142000,0.748
1whKKdtCiFjN7MW7DrIRUH,Lan,Zeynep Bastık,Lan,0.622,204.028,0.406,-7.647,0.309,0.567,0.0648,69,1.35e-05,196075,0.497
5bJ1DrEM4hNCafcDd1oxHx,Self Care,Mac Miller,Swimming,0.538,141.894,0.52,-8.109,0.119,0.177,0.206,73,0.00187,345133,0.367
3RKLJPyyMZfwebsePAzqjL,"I'm Good Luv, Enjoy.",Aaron May,CHASE,0.586,130.012,0.891,-4.665,0.213,0.954,0.121,75,0.0,134548,0.0833
7EQvdUJqZ2i7SWvSB2VqGA,Doomsday,"MF DOOM, Pebbles The Invisible Girl",Operation: Doomsday (Complete),0.84,95.416,0.856,-7.736,0.0773,0.792,0.334,72,0.0,298053,0.0973
0VaeksJaXy5R1nvcTMh3Xk,"Darling, I (feat. Teezo Touchdown)","Tyler, The Creator, Teezo Touchdown",CHROMAKOPIA,0.818,97.571,0.373,-3.19,0.434,0.361,0.102,87,0.0,253834,0.36
2gAGWaK4wvt2xrFUlR4mK8,Jukebox Joints (feat. Joe Fox & Kanye West),"A$AP Rocky, Joe Fox, Kanye West",AT.LONG.LAST.A$AP,0.803,67.536,0.284,-5.293,0.242,0.553,0.173,72,0.0,323960,0.302
1Y1jtaZOJYgXBl7lKdLc9o,A Cold Sunday,Lil Yachty,A Cold Sunday,0.86,76.54,0.575,-3.165,0.0973,0.834,0.23,72,0.0,107314,0.298
7J2gyNghNTzl4EsLhXp01Q,infinity (888) - feat. Joey Bada$$,"XXXTENTACION, Joey Bada$$",?,0.579,84.143,0.562,-6.788,0.102,0.577,0.484,70,0.0,176591,0.274
4kjI1gwQZRKNDkw1nI475M,MY EYES,Travis Scott,UTOPIA,0.621,119.043,0.455,-7.694,0.123,0.28,0.0517,82,2.59e-06,251250,0.651
1UGD3lW3tDmgZfAVDh6w7r,Devil In A New Dress,"Kanye West, Rick Ross",My Beautiful Dark Twisted Fantasy,0.76,80.082,0.435,-4.935,0.158,0.206,0.0721,76,0.0,351947,0.0175
2e3Ea0o24lReQFR4FA7yXH,Love Yourz,J. Cole,2014 Forest Hills Drive,0.638,82.81,0.677,-8.631,0.193,0.435,0.333,73,0.0,211497,0.589
5yuShbu70mtHXY0yLzCQLQ,Go Flex,Post Malone,Stoney (Deluxe),0.498,81.958,0.665,-8.185,0.0757,0.127,0.083,72,0.0,179613,0.23
7dbyaRWWFvB9UG2vcwTd3J,Champagne Shots,Sainté,Local Mvp,0.441,135.028,0.942,-11.448,0.138,0.925,0.469,68,0.0,144000,0.493
1QPreu0BNOrUfEb8HTd2qG,Rich Spirit,Kendrick Lamar,Mr. Morale & The Big Steppers,0.421,95.977,0.852,-9.153,0.106,0.457,0.208,73,2.28e-06,202285,0.428
